dt_venda;cod_prod;cod_cliente;pr_custo;pr_unit;qtd
04/11/2019;4;5;R$ 1,69;R$ 2,41;104
04/11/2019;7;2;R$ 1,01;R$ 1,44;67
04/11/2019;9;9;R$ 2,64;R$ 2,78;26
04/11/2019;7;6;R$ 1,01;R$ 1,44;10
04/11/2019;1;10;R$ 6,68;R$ 8,35;47
04/11/2019;2;10;R$ 1,12;R$ 1,18;55
05/11/2019;4;8;R$ 1,69;R$ 2,41;111
05/11/2019;1;6;R$ 6,68;R$ 8,35;111
05/11/2019;9;4;R$ 2,64;R$ 2,78;108
05/11/2019;1;4;R$ 6,68;R$ 8,35;27
05/11/2019;3;5;R$ 0,77;R$ 0,96;107
05/11/2019;4;6;R$ 1,69;R$ 2,41;105
05/11/2019;4;3;R$ 1,69;R$ 2,41;39
05/11/2019;4;8;R$ 1,69;R$ 2,41;45
05/11/2019;9;10;R$ 8,13;R$ 8,56;115
05/11/2019;9;9;R$ 8,13;R$ 8,56;94
05/11/2019;3;4;R$ 0,77;R$ 0,96;46
05/11/2019;6;5;R$ 2,85;R$ 3,00;44
05/11/2019;2;6;R$ 1,12;R$ 1,18;45
05/11/2019;6;3;R$ 2,85;R$ 3,00;57
05/11/2019;9;1;R$ 2,64;R$ 2,78;56
05/11/2019;5;5;R$ 3,00;R$ 4,28;80
05/11/2019;6;8;R$ 2,85;R$ 3,00;65
05/11/2019;2;5;R$ 1,12;R$ 1,18;109
06/11/2019;3;9;R$ 0,77;R$ 0,96;64
06/11/2019;4;2;R$ 1,69;R$ 2,41;47
06/11/2019;6;5;R$ 2,85;R$ 3,00;64
06/11/2019;9;1;R$ 8,13;R$ 8,56;14
06/11/2019;3;2;R$ 0,77;R$ 0,96;62
06/11/2019;4;10;R$ 1,69;R$ 2,41;12
06/11/2019;6;7;R$ 2,85;R$ 3,00;42
06/11/2019;7;8;R$ 1,01;R$ 1,44;82
06/11/2019;7;8;R$ 1,01;R$ 1,44;81
06/11/2019;5;8;R$ 3,00;R$ 4,28;15
06/11/2019;5;5;R$ 3,00;R$ 4,28;104
06/11/2019;6;1;R$ 2,85;R$ 3,00;28
06/11/2019;9;4;R$ 8,13;R$ 8,56;67
06/11/2019;1;10;R$ 6,68;R$ 8,35;23
06/11/2019;5;7;R$ 3,00;R$ 4,28;24
06/11/2019;1;1;R$ 6,68;R$ 8,35;51
06/11/2019;4;8;R$ 1,69;R$ 2,41;12
06/11/2019;5;7;R$ 3,00;R$ 4,28;31
06/11/2019;7;1;R$ 1,01;R$ 1,44;50
06/11/2019;5;6;R$ 3,00;R$ 4,28;63
06/11/2019;4;10;R$ 1,69;R$ 2,41;108
06/11/2019;7;1;R$ 1,01;R$ 1,44;12
06/11/2019;9;5;R$ 2,64;R$ 2,78;43
07/11/2019;9;6;R$ 8,13;R$ 8,56;69
07/11/2019;9;2;R$ 8,13;R$ 8,56;100
07/11/2019;9;4;R$ 8,13;R$ 8,56;11
07/11/2019;1;4;R$ 6,68;R$ 8,35;103
07/11/2019;2;4;R$ 1,12;R$ 1,18;43
07/11/2019;3;1;R$ 0,77;R$ 0,96;104
07/11/2019;4;9;R$ 1,69;R$ 2,41;70
07/11/2019;7;6;R$ 1,01;R$ 1,44;69
07/11/2019;6;4;R$ 2,85;R$ 3,00;74
07/11/2019;9;1;R$ 8,13;R$ 8,56;36
07/11/2019;6;3;R$ 2,85;R$ 3,00;74
07/11/2019;9;7;R$ 2,64;R$ 2,78;70
07/11/2019;9;9;R$ 2,64;R$ 2,78;28
07/11/2019;2;2;R$ 1,12;R$ 1,18;56
07/11/2019;2;1;R$ 1,12;R$ 1,18;92
07/11/2019;4;3;R$ 1,69;R$ 2,41;88
07/11/2019;7;2;R$ 1,01;R$ 1,44;60
07/11/2019;9;10;R$ 2,64;R$ 2,78;66
07/11/2019;9;3;R$ 2,64;R$ 2,78;13
07/11/2019;7;9;R$ 1,01;R$ 1,44;36
07/11/2019;7;7;R$ 1,01;R$ 1,44;100
07/11/2019;1;6;R$ 6,68;R$ 8,35;24
07/11/2019;9;9;R$ 2,64;R$ 2,78;90
07/11/2019;3;7;R$ 0,77;R$ 0,96;113
07/11/2019;4;3;R$ 1,69;R$ 2,41;42
07/11/2019;6;4;R$ 2,85;R$ 3,00;60
07/11/2019;6;8;R$ 2,85;R$ 3,00;37
08/11/2019;3;2;R$ 0,77;R$ 0,96;80
08/11/2019;7;1;R$ 1,01;R$ 1,44;67
08/11/2019;9;1;R$ 2,64;R$ 2,78;20
08/11/2019;5;7;R$ 3,00;R$ 4,28;47
08/11/2019;7;7;R$ 1,01;R$ 1,44;78
08/11/2019;9;7;R$ 8,13;R$ 8,56;74
08/11/2019;9;5;R$ 8,13;R$ 8,56;51
08/11/2019;5;3;R$ 3,00;R$ 4,28;14
09/11/2019;1;3;R$ 6,68;R$ 8,35;63
09/11/2019;2;4;R$ 1,12;R$ 1,18;11
09/11/2019;5;10;R$ 3,00;R$ 4,28;75
09/11/2019;2;1;R$ 1,12;R$ 1,18;70
09/11/2019;4;7;R$ 1,69;R$ 2,41;47
09/11/2019;5;3;R$ 3,00;R$ 4,28;12
09/11/2019;5;9;R$ 3,00;R$ 4,28;54
09/11/2019;2;4;R$ 1,12;R$ 1,18;38
09/11/2019;7;4;R$ 1,01;R$ 1,44;104
09/11/2019;2;8;R$ 1,12;R$ 1,18;55
09/11/2019;3;3;R$ 0,77;R$ 0,96;97
09/11/2019;7;4;R$ 1,01;R$ 1,44;39
09/11/2019;9;7;R$ 2,64;R$ 2,78;33
09/11/2019;9;5;R$ 8,13;R$ 8,56;101
09/11/2019;9;8;R$ 2,64;R$ 2,78;43
10/11/2019;2;9;R$ 1,12;R$ 1,18;63
10/11/2019;7;3;R$ 1,01;R$ 1,44;50
10/11/2019;9;4;R$ 2,64;R$ 2,78;99
10/11/2019;9;3;R$ 8,13;R$ 8,56;106
10/11/2019;1;9;R$ 6,68;R$ 8,35;40
10/11/2019;9;1;R$ 2,64;R$ 2,78;67
10/11/2019;5;6;R$ 3,00;R$ 4,28;33
10/11/2019;7;10;R$ 1,01;R$ 1,44;10
10/11/2019;6;2;R$ 2,85;R$ 3,00;84
10/11/2019;9;9;R$ 2,64;R$ 2,78;100
10/11/2019;6;9;R$ 2,85;R$ 3,00;24
10/11/2019;1;4;R$ 6,68;R$ 8,35;62
10/11/2019;5;10;R$ 3,00;R$ 4,28;72
10/11/2019;2;5;R$ 1,12;R$ 1,18;41
10/11/2019;6;7;R$ 2,85;R$ 3,00;23
10/11/2019;3;2;R$ 0,77;R$ 0,96;109
10/11/2019;4;6;R$ 1,69;R$ 2,41;84
10/11/2019;5;5;R$ 3,00;R$ 4,28;83
11/11/2019;6;3;R$ 2,85;R$ 3,00;18
11/11/2019;2;10;R$ 1,12;R$ 1,18;38
11/11/2019;4;5;R$ 1,69;R$ 2,41;93
11/11/2019;5;10;R$ 3,00;R$ 4,28;82
11/11/2019;6;10;R$ 2,85;R$ 3,00;43
11/11/2019;6;8;R$ 2,85;R$ 3,00;94
11/11/2019;9;3;R$ 8,13;R$ 8,56;34
11/11/2019;3;9;R$ 0,77;R$ 0,96;55
11/11/2019;3;3;R$ 0,77;R$ 0,96;70
11/11/2019;4;5;R$ 1,69;R$ 2,41;110
11/11/2019;6;1;R$ 2,85;R$ 3,00;43
11/11/2019;7;8;R$ 1,01;R$ 1,44;89
11/11/2019;5;10;R$ 3,00;R$ 4,28;35
11/11/2019;9;7;R$ 2,64;R$ 2,78;90
11/11/2019;5;5;R$ 3,00;R$ 4,28;109
11/11/2019;5;10;R$ 3,00;R$ 4,28;58
11/11/2019;6;6;R$ 2,85;R$ 3,00;112
12/11/2019;1;5;R$ 6,68;R$ 8,35;114
12/11/2019;6;2;R$ 2,85;R$ 3,00;109
12/11/2019;2;6;R$ 1,12;R$ 1,18;75
12/11/2019;2;2;R$ 1,12;R$ 1,18;48
12/11/2019;2;2;R$ 1,12;R$ 1,18;98
12/11/2019;3;7;R$ 0,77;R$ 0,96;34
12/11/2019;4;6;R$ 1,69;R$ 2,41;104
12/11/2019;9;5;R$ 2,64;R$ 2,78;70
12/11/2019;1;3;R$ 6,68;R$ 8,35;12
12/11/2019;7;8;R$ 1,01;R$ 1,44;17
12/11/2019;9;7;R$ 2,64;R$ 2,78;83
12/11/2019;7;10;R$ 1,01;R$ 1,44;101
12/11/2019;2;5;R$ 1,12;R$ 1,18;107
12/11/2019;4;3;R$ 1,69;R$ 2,41;32
12/11/2019;4;2;R$ 1,69;R$ 2,41;88
12/11/2019;5;9;R$ 3,00;R$ 4,28;19
12/11/2019;7;6;R$ 1,01;R$ 1,44;33
12/11/2019;2;2;R$ 1,12;R$ 1,18;85
12/11/2019;3;9;R$ 0,77;R$ 0,96;82
12/11/2019;5;3;R$ 3,00;R$ 4,28;72
12/11/2019;6;5;R$ 2,85;R$ 3,00;36
12/11/2019;9;3;R$ 8,13;R$ 8,56;80
12/11/2019;9;3;R$ 8,13;R$ 8,56;22
12/11/2019;9;1;R$ 8,13;R$ 8,56;79
12/11/2019;5;10;R$ 3,00;R$ 4,28;21
12/11/2019;1;2;R$ 6,68;R$ 8,35;55
12/11/2019;6;3;R$ 2,85;R$ 3,00;97
13/11/2019;1;2;R$ 6,68;R$ 8,35;101
13/11/2019;3;5;R$ 0,77;R$ 0,96;89
13/11/2019;2;3;R$ 1,12;R$ 1,18;114
13/11/2019;7;2;R$ 1,01;R$ 1,44;75
13/11/2019;5;4;R$ 3,00;R$ 4,28;110
13/11/2019;1;4;R$ 6,68;R$ 8,35;100
13/11/2019;5;10;R$ 3,00;R$ 4,28;88
13/11/2019;3;5;R$ 0,77;R$ 0,96;71
13/11/2019;4;8;R$ 1,69;R$ 2,41;74
13/11/2019;2;7;R$ 1,12;R$ 1,18;56
13/11/2019;9;4;R$ 2,64;R$ 2,78;14
14/11/2019;7;8;R$ 1,01;R$ 1,44;77
14/11/2019;4;6;R$ 1,69;R$ 2,41;86
14/11/2019;5;3;R$ 3,00;R$ 4,28;37
14/11/2019;1;1;R$ 6,68;R$ 8,35;82
14/11/2019;5;6;R$ 3,00;R$ 4,28;104
14/11/2019;6;3;R$ 2,85;R$ 3,00;12
14/11/2019;9;7;R$ 2,64;R$ 2,78;84
14/11/2019;3;9;R$ 0,77;R$ 0,96;113
14/11/2019;3;5;R$ 0,77;R$ 0,96;12
14/11/2019;5;3;R$ 3,00;R$ 4,28;105
14/11/2019;9;8;R$ 8,13;R$ 8,56;85
14/11/2019;7;6;R$ 1,01;R$ 1,44;35
14/11/2019;9;5;R$ 2,64;R$ 2,78;38
14/11/2019;9;9;R$ 2,64;R$ 2,78;80
14/11/2019;6;2;R$ 2,85;R$ 3,00;52
14/11/2019;4;10;R$ 1,69;R$ 2,41;12
14/11/2019;5;1;R$ 3,00;R$ 4,28;64
15/11/2019;4;10;R$ 1,69;R$ 2,41;25
15/11/2019;7;2;R$ 1,01;R$ 1,44;101
15/11/2019;9;10;R$ 8,13;R$ 8,56;84
15/11/2019;1;10;R$ 6,68;R$ 8,35;96
15/11/2019;4;4;R$ 1,69;R$ 2,41;77
15/11/2019;9;7;R$ 2,64;R$ 2,78;44
15/11/2019;5;4;R$ 3,00;R$ 4,28;75
15/11/2019;5;4;R$ 3,00;R$ 4,28;95
15/11/2019;7;5;R$ 1,01;R$ 1,44;16
15/11/2019;7;5;R$ 1,01;R$ 1,44;49
15/11/2019;9;1;R$ 8,13;R$ 8,56;105
15/11/2019;5;8;R$ 3,00;R$ 4,28;21
15/11/2019;6;5;R$ 2,85;R$ 3,00;81
15/11/2019;3;5;R$ 0,77;R$ 0,96;107
15/11/2019;4;1;R$ 1,69;R$ 2,41;66
15/11/2019;7;10;R$ 1,01;R$ 1,44;59
15/11/2019;2;5;R$ 1,12;R$ 1,18;39
15/11/2019;5;2;R$ 3,00;R$ 4,28;52
15/11/2019;9;1;R$ 2,64;R$ 2,78;48
15/11/2019;3;3;R$ 0,77;R$ 0,96;92
15/11/2019;5;9;R$ 3,00;R$ 4,28;12
15/11/2019;3;4;R$ 0,77;R$ 0,96;67
15/11/2019;7;2;R$ 1,01;R$ 1,44;28
15/11/2019;7;8;R$ 1,01;R$ 1,44;97
16/11/2019;1;8;R$ 6,68;R$ 8,35;63
16/11/2019;2;5;R$ 1,12;R$ 1,18;61
16/11/2019;2;5;R$ 1,12;R$ 1,18;84
16/11/2019;2;8;R$ 1,12;R$ 1,18;33
16/11/2019;5;9;R$ 3,00;R$ 4,28;94
16/11/2019;6;5;R$ 2,85;R$ 3,00;16
16/11/2019;1;7;R$ 6,68;R$ 8,35;53
16/11/2019;2;3;R$ 1,12;R$ 1,18;65
16/11/2019;7;9;R$ 1,01;R$ 1,44;44
16/11/2019;4;1;R$ 1,69;R$ 2,41;79
16/11/2019;5;10;R$ 3,00;R$ 4,28;10
16/11/2019;6;2;R$ 2,85;R$ 3,00;105
16/11/2019;9;9;R$ 2,64;R$ 2,78;52
16/11/2019;9;1;R$ 8,13;R$ 8,56;34
16/11/2019;4;6;R$ 1,69;R$ 2,41;81
16/11/2019;7;7;R$ 1,01;R$ 1,44;69
16/11/2019;2;5;R$ 1,12;R$ 1,18;10
16/11/2019;5;7;R$ 3,00;R$ 4,28;17
16/11/2019;7;8;R$ 1,01;R$ 1,44;57
16/11/2019;9;3;R$ 8,13;R$ 8,56;95
16/11/2019;6;10;R$ 2,85;R$ 3,00;26
16/11/2019;7;3;R$ 1,01;R$ 1,44;100
16/11/2019;2;3;R$ 1,12;R$ 1,18;101
16/11/2019;4;5;R$ 1,69;R$ 2,41;113
16/11/2019;9;6;R$ 2,64;R$ 2,78;50
17/11/2019;1;7;R$ 6,68;R$ 8,35;66
17/11/2019;2;1;R$ 1,12;R$ 1,18;89
17/11/2019;6;1;R$ 2,85;R$ 3,00;89
17/11/2019;9;2;R$ 8,13;R$ 8,56;91
17/11/2019;7;4;R$ 1,01;R$ 1,44;93
17/11/2019;9;9;R$ 8,13;R$ 8,56;109
17/11/2019;1;6;R$ 6,68;R$ 8,35;47
17/11/2019;7;6;R$ 1,01;R$ 1,44;105
17/11/2019;7;7;R$ 1,01;R$ 1,44;41
17/11/2019;9;1;R$ 2,64;R$ 2,78;89
17/11/2019;3;9;R$ 0,77;R$ 0,96;36
17/11/2019;2;8;R$ 1,12;R$ 1,18;27
17/11/2019;4;10;R$ 1,69;R$ 2,41;50
17/11/2019;4;10;R$ 1,69;R$ 2,41;46
17/11/2019;4;2;R$ 1,69;R$ 2,41;44
17/11/2019;5;3;R$ 3,00;R$ 4,28;59
17/11/2019;3;7;R$ 0,77;R$ 0,96;69
17/11/2019;6;8;R$ 2,85;R$ 3,00;50
17/11/2019;9;9;R$ 2,64;R$ 2,78;96
18/11/2019;1;2;R$ 6,68;R$ 8,35;15
18/11/2019;9;10;R$ 2,64;R$ 2,78;21
18/11/2019;6;9;R$ 2,85;R$ 3,00;56
18/11/2019;9;2;R$ 8,13;R$ 8,56;85
18/11/2019;1;6;R$ 6,68;R$ 8,35;111
18/11/2019;2;4;R$ 1,12;R$ 1,18;93
18/11/2019;4;8;R$ 1,69;R$ 2,41;114
18/11/2019;2;1;R$ 1,12;R$ 1,18;39
18/11/2019;2;5;R$ 1,12;R$ 1,18;14
18/11/2019;4;8;R$ 1,69;R$ 2,41;11
18/11/2019;7;5;R$ 1,01;R$ 1,44;114
19/11/2019;1;5;R$ 6,68;R$ 8,35;27
19/11/2019;4;7;R$ 1,69;R$ 2,41;92
19/11/2019;7;1;R$ 1,01;R$ 1,44;86
19/11/2019;1;1;R$ 6,68;R$ 8,35;94
19/11/2019;2;8;R$ 1,12;R$ 1,18;79
19/11/2019;2;6;R$ 1,12;R$ 1,18;74
19/11/2019;9;8;R$ 8,13;R$ 8,56;57
19/11/2019;4;5;R$ 1,69;R$ 2,41;70
19/11/2019;5;10;R$ 3,00;R$ 4,28;102
19/11/2019;9;5;R$ 2,64;R$ 2,78;26
19/11/2019;2;3;R$ 1,12;R$ 1,18;73
19/11/2019;3;8;R$ 0,77;R$ 0,96;107
19/11/2019;9;4;R$ 2,64;R$ 2,78;100
19/11/2019;2;5;R$ 1,12;R$ 1,18;21
19/11/2019;7;5;R$ 1,01;R$ 1,44;74
20/11/2019;1;9;R$ 6,68;R$ 8,35;37
20/11/2019;4;10;R$ 1,69;R$ 2,41;63
20/11/2019;1;4;R$ 6,68;R$ 8,35;41
20/11/2019;1;2;R$ 6,68;R$ 8,35;96
20/11/2019;5;4;R$ 3,00;R$ 4,28;113
20/11/2019;6;8;R$ 2,85;R$ 3,00;13
20/11/2019;9;7;R$ 2,64;R$ 2,78;40
20/11/2019;9;10;R$ 8,13;R$ 8,56;42
20/11/2019;5;5;R$ 3,00;R$ 4,28;36
20/11/2019;9;5;R$ 8,13;R$ 8,56;50
20/11/2019;3;7;R$ 0,77;R$ 0,96;15
20/11/2019;3;4;R$ 0,77;R$ 0,96;78
20/11/2019;9;3;R$ 2,64;R$ 2,78;31
20/11/2019;1;5;R$ 6,68;R$ 8,35;15
20/11/2019;1;8;R$ 6,68;R$ 8,35;43
20/11/2019;2;5;R$ 1,12;R$ 1,18;115
20/11/2019;6;2;R$ 2,85;R$ 3,00;88
20/11/2019;6;6;R$ 2,85;R$ 3,00;67
20/11/2019;6;10;R$ 2,85;R$ 3,00;79
20/11/2019;6;9;R$ 2,85;R$ 3,00;11
20/11/2019;6;9;R$ 2,85;R$ 3,00;109
20/11/2019;5;9;R$ 3,00;R$ 4,28;44
20/11/2019;9;8;R$ 2,64;R$ 2,78;79
21/11/2019;1;8;R$ 6,68;R$ 8,35;62
21/11/2019;9;7;R$ 8,13;R$ 8,56;96
21/11/2019;6;4;R$ 2,85;R$ 3,00;11
21/11/2019;3;9;R$ 0,77;R$ 0,96;81
21/11/2019;5;4;R$ 3,00;R$ 4,28;21
21/11/2019;6;2;R$ 2,85;R$ 3,00;29
21/11/2019;5;10;R$ 3,00;R$ 4,28;83
21/11/2019;5;10;R$ 3,00;R$ 4,28;21
21/11/2019;2;1;R$ 1,12;R$ 1,18;11
21/11/2019;3;5;R$ 0,77;R$ 0,96;14
21/11/2019;9;10;R$ 8,13;R$ 8,56;95
21/11/2019;1;10;R$ 6,68;R$ 8,35;101
21/11/2019;2;9;R$ 1,12;R$ 1,18;86
21/11/2019;5;3;R$ 3,00;R$ 4,28;32
21/11/2019;7;1;R$ 1,01;R$ 1,44;78
21/11/2019;9;7;R$ 2,64;R$ 2,78;53
21/11/2019;6;5;R$ 2,85;R$ 3,00;44
21/11/2019;2;2;R$ 1,12;R$ 1,18;10
21/11/2019;6;3;R$ 2,85;R$ 3,00;101
22/11/2019;1;3;R$ 6,68;R$ 8,35;85
22/11/2019;6;6;R$ 2,85;R$ 3,00;95
22/11/2019;9;7;R$ 8,13;R$ 8,56;75
22/11/2019;3;1;R$ 0,77;R$ 0,96;36
22/11/2019;4;8;R$ 1,69;R$ 2,41;110
22/11/2019;5;7;R$ 3,00;R$ 4,28;77
22/11/2019;7;5;R$ 1,01;R$ 1,44;51
22/11/2019;2;5;R$ 1,12;R$ 1,18;67
22/11/2019;4;7;R$ 1,69;R$ 2,41;95
22/11/2019;9;6;R$ 8,13;R$ 8,56;43
22/11/2019;9;2;R$ 2,64;R$ 2,78;103
22/11/2019;2;4;R$ 1,12;R$ 1,18;111
22/11/2019;5;6;R$ 3,00;R$ 4,28;51
22/11/2019;5;3;R$ 3,00;R$ 4,28;54
22/11/2019;7;9;R$ 1,01;R$ 1,44;93
22/11/2019;2;9;R$ 1,12;R$ 1,18;78
22/11/2019;2;1;R$ 1,12;R$ 1,18;79
22/11/2019;3;3;R$ 0,77;R$ 0,96;24
22/11/2019;4;5;R$ 1,69;R$ 2,41;98
22/11/2019;4;7;R$ 1,69;R$ 2,41;84
22/11/2019;2;4;R$ 1,12;R$ 1,18;45
23/11/2019;5;2;R$ 3,00;R$ 4,28;89
23/11/2019;5;3;R$ 3,00;R$ 4,28;49
23/11/2019;9;9;R$ 8,13;R$ 8,56;43
23/11/2019;9;2;R$ 8,13;R$ 8,56;32
23/11/2019;6;3;R$ 2,85;R$ 3,00;31
23/11/2019;6;9;R$ 2,85;R$ 3,00;34
23/11/2019;4;8;R$ 1,69;R$ 2,41;62
23/11/2019;4;2;R$ 1,69;R$ 2,41;18
23/11/2019;2;7;R$ 1,12;R$ 1,18;94
23/11/2019;3;8;R$ 0,77;R$ 0,96;39
23/11/2019;5;1;R$ 3,00;R$ 4,28;104
23/11/2019;9;7;R$ 2,64;R$ 2,78;87
23/11/2019;9;7;R$ 8,13;R$ 8,56;57
23/11/2019;9;1;R$ 2,64;R$ 2,78;90
23/11/2019;9;1;R$ 2,64;R$ 2,78;66
23/11/2019;4;8;R$ 1,69;R$ 2,41;100
23/11/2019;7;9;R$ 1,01;R$ 1,44;80
23/11/2019;9;8;R$ 2,64;R$ 2,78;60
23/11/2019;9;7;R$ 2,64;R$ 2,78;44
23/11/2019;2;2;R$ 1,12;R$ 1,18;30
23/11/2019;2;4;R$ 1,12;R$ 1,18;10
23/11/2019;6;5;R$ 2,85;R$ 3,00;34
23/11/2019;6;3;R$ 2,85;R$ 3,00;113
23/11/2019;9;1;R$ 2,64;R$ 2,78;68
24/11/2019;1;7;R$ 6,68;R$ 8,35;22
24/11/2019;1;6;R$ 6,68;R$ 8,35;111
24/11/2019;5;3;R$ 3,00;R$ 4,28;37
24/11/2019;7;7;R$ 1,01;R$ 1,44;64
24/11/2019;9;9;R$ 2,64;R$ 2,78;84
24/11/2019;1;8;R$ 6,68;R$ 8,35;12
24/11/2019;2;9;R$ 1,12;R$ 1,18;83
24/11/2019;5;4;R$ 3,00;R$ 4,28;16
24/11/2019;6;4;R$ 2,85;R$ 3,00;82
24/11/2019;9;9;R$ 2,64;R$ 2,78;71
24/11/2019;1;6;R$ 6,68;R$ 8,35;70
24/11/2019;6;4;R$ 2,85;R$ 3,00;48
24/11/2019;3;8;R$ 0,77;R$ 0,96;115
24/11/2019;4;8;R$ 1,69;R$ 2,41;42
24/11/2019;4;4;R$ 1,69;R$ 2,41;63
24/11/2019;5;7;R$ 3,00;R$ 4,28;114
24/11/2019;5;3;R$ 3,00;R$ 4,28;72
24/11/2019;1;1;R$ 6,68;R$ 8,35;33
24/11/2019;3;6;R$ 0,77;R$ 0,96;101
24/11/2019;7;7;R$ 1,01;R$ 1,44;88
24/11/2019;2;4;R$ 1,12;R$ 1,18;79
24/11/2019;7;9;R$ 1,01;R$ 1,44;100
25/11/2019;5;3;R$ 3,00;R$ 4,28;89
25/11/2019;9;6;R$ 2,64;R$ 2,78;69
25/11/2019;9;8;R$ 8,13;R$ 8,56;93
25/11/2019;1;6;R$ 6,68;R$ 8,35;65
25/11/2019;2;1;R$ 1,12;R$ 1,18;100
25/11/2019;2;4;R$ 1,12;R$ 1,18;22
25/11/2019;5;10;R$ 3,00;R$ 4,28;80
25/11/2019;6;6;R$ 2,85;R$ 3,00;10
25/11/2019;9;7;R$ 8,13;R$ 8,56;77
25/11/2019;5;1;R$ 3,00;R$ 4,28;97
25/11/2019;7;4;R$ 1,01;R$ 1,44;101
25/11/2019;3;9;R$ 0,77;R$ 0,96;95
25/11/2019;7;3;R$ 1,01;R$ 1,44;21
25/11/2019;2;7;R$ 1,12;R$ 1,18;14
25/11/2019;2;6;R$ 1,12;R$ 1,18;102
25/11/2019;6;8;R$ 2,85;R$ 3,00;49
25/11/2019;7;9;R$ 1,01;R$ 1,44;19
25/11/2019;9;5;R$ 2,64;R$ 2,78;70
25/11/2019;9;4;R$ 2,64;R$ 2,78;53
25/11/2019;9;5;R$ 2,64;R$ 2,78;106
25/11/2019;9;9;R$ 2,64;R$ 2,78;98
26/11/2019;3;3;R$ 0,77;R$ 0,96;55
26/11/2019;3;2;R$ 0,77;R$ 0,96;36
26/11/2019;4;3;R$ 1,69;R$ 2,41;11
26/11/2019;6;5;R$ 2,85;R$ 3,00;84
26/11/2019;3;10;R$ 0,77;R$ 0,96;12
26/11/2019;7;8;R$ 1,01;R$ 1,44;71
26/11/2019;3;2;R$ 0,77;R$ 0,96;34
26/11/2019;6;4;R$ 2,85;R$ 3,00;88
26/11/2019;7;10;R$ 1,01;R$ 1,44;12
26/11/2019;4;8;R$ 1,69;R$ 2,41;20
26/11/2019;5;7;R$ 3,00;R$ 4,28;57
26/11/2019;5;8;R$ 3,00;R$ 4,28;50
26/11/2019;6;1;R$ 2,85;R$ 3,00;13
27/11/2019;5;10;R$ 3,00;R$ 4,28;88
27/11/2019;9;3;R$ 8,13;R$ 8,56;41
27/11/2019;3;5;R$ 0,77;R$ 0,96;18
27/11/2019;7;8;R$ 1,01;R$ 1,44;112
27/11/2019;1;9;R$ 6,68;R$ 8,35;45
27/11/2019;6;4;R$ 2,85;R$ 3,00;19
27/11/2019;9;8;R$ 8,13;R$ 8,56;16
27/11/2019;7;6;R$ 1,01;R$ 1,44;104
27/11/2019;1;10;R$ 6,68;R$ 8,35;73
27/11/2019;2;6;R$ 1,12;R$ 1,18;95
27/11/2019;5;1;R$ 3,00;R$ 4,28;62
27/11/2019;6;10;R$ 2,85;R$ 3,00;36
27/11/2019;9;10;R$ 2,64;R$ 2,78;86
27/11/2019;6;5;R$ 2,85;R$ 3,00;20
27/11/2019;7;3;R$ 1,01;R$ 1,44;47
27/11/2019;3;3;R$ 0,77;R$ 0,96;70
27/11/2019;3;6;R$ 0,77;R$ 0,96;47
27/11/2019;9;2;R$ 8,13;R$ 8,56;72
27/11/2019;4;4;R$ 1,69;R$ 2,41;85
27/11/2019;5;5;R$ 3,00;R$ 4,28;44
27/11/2019;9;9;R$ 8,13;R$ 8,56;96
27/11/2019;3;5;R$ 0,77;R$ 0,96;32
27/11/2019;2;10;R$ 1,12;R$ 1,18;102
27/11/2019;2;5;R$ 1,12;R$ 1,18;37
27/11/2019;4;10;R$ 1,69;R$ 2,41;20
28/11/2019;2;5;R$ 1,12;R$ 1,18;37
28/11/2019;3;4;R$ 0,77;R$ 0,96;99
28/11/2019;9;4;R$ 2,64;R$ 2,78;12
28/11/2019;5;9;R$ 3,00;R$ 4,28;25
28/11/2019;9;1;R$ 2,64;R$ 2,78;17
28/11/2019;4;4;R$ 1,69;R$ 2,41;27
28/11/2019;9;3;R$ 2,64;R$ 2,78;39
28/11/2019;7;3;R$ 1,01;R$ 1,44;58
28/11/2019;9;5;R$ 2,64;R$ 2,78;73
28/11/2019;3;2;R$ 0,77;R$ 0,96;61
28/11/2019;4;1;R$ 1,69;R$ 2,41;34
28/11/2019;6;6;R$ 2,85;R$ 3,00;47
28/11/2019;2;8;R$ 1,12;R$ 1,18;76
28/11/2019;6;10;R$ 2,85;R$ 3,00;20
28/11/2019;1;2;R$ 6,68;R$ 8,35;66
28/11/2019;7;9;R$ 1,01;R$ 1,44;23
28/11/2019;2;5;R$ 1,12;R$ 1,18;86
28/11/2019;5;10;R$ 3,00;R$ 4,28;91
28/11/2019;7;7;R$ 1,01;R$ 1,44;81
29/11/2019;9;10;R$ 2,64;R$ 2,78;76
29/11/2019;6;3;R$ 2,85;R$ 3,00;82
29/11/2019;6;6;R$ 2,85;R$ 3,00;105
29/11/2019;9;9;R$ 8,13;R$ 8,56;63
29/11/2019;3;3;R$ 0,77;R$ 0,96;63
29/11/2019;7;10;R$ 1,01;R$ 1,44;54
29/11/2019;9;7;R$ 8,13;R$ 8,56;28
29/11/2019;6;6;R$ 2,85;R$ 3,00;51
29/11/2019;9;10;R$ 2,64;R$ 2,78;112
29/11/2019;2;9;R$ 1,12;R$ 1,18;63
29/11/2019;3;1;R$ 0,77;R$ 0,96;84
29/11/2019;4;1;R$ 1,69;R$ 2,41;56
29/11/2019;7;9;R$ 1,01;R$ 1,44;35
